
信用決済明細

取引区分指定,指定銘柄,決済開始年月日,決済終了年月日,明細数,明細指定開始,明細指定終了
"指定なし","指定なし","2025年09月26日","2026年06月06日","1544","1","1544"

決済損益合計
+6576901

（注）明細数および合計金額はご指定された期間の合計です。

決済日,銘柄,銘柄コード,決済市場,取引,期限,預り,課税,建市場,建日,買/売建,決済数量,建単価,決済単価,建代金,決済代金,新規建手数料,決済手数料,管理費,貸株料,金利,日数,逆日歩,消費税,書換料,諸費用計,受渡日,受渡金額/決済損益
"2026/02/20","三菱化工機","6331 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/19","買建","100","3814.5","3872.5","381450","387250","--","--","--","--","58","2","--","--","--","58","2026/02/25","+5742"
"2026/02/20","ＴＤＫ","6762 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/18","買建","100","2445","2407.3","244500","240730","--","--","--","--","112","6","--","--","--","112","2026/02/25","-3882"
"2026/02/20","ＴＤＫ","6762 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/18","買建","200","2433.5","2407.5","486700","481500","--","--","--","--","224","6","--","--","--","224","2026/02/25","-5424"
"2026/02/20","ＴＤＫ","6762 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/18","買建","100","2445","2407.4","244500","240740","--","--","--","--","112","6","--","--","--","112","2026/02/25","-3872"
"2026/02/20","ＴＤＫ","6762 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/18","買建","100","2445","2407.5","244500","240750","--","--","--","--","112","6","--","--","--","112","2026/02/25","-3862"
"2026/02/24","伊勢化学工業","4107 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/17","買建","100","6768","6933","676800","693300","--","--","--","--","415","8","--","--","--","415","2026/02/26","+16085"
"2026/02/24","伊勢化学工業","4107 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/02/17","買建","100","6775","6933","677500","693300","--","--","--","--","415","8","--","--","--","415","2026/02/26","+15385"
"2026/02/24","住友電気工業","5802 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/19","買建","100","9347.9","10492.9","934790","1049290","--","--","--","--","215","3","--","--","--","215","2026/02/26","+114285"
"2026/02/24","住友電気工業","5802 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/19","買建","100","9320","10492.9","932000","1049290","--","--","--","--","214","3","--","--","--","214","2026/02/26","+117076"
"2026/02/24","三井海洋開発","6269 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/16","買建","100","14500","13668.5","1450000","1366850","--","--","--","--","1,001","9","--","--","--","1,001","2026/02/26","-84151"
"2026/02/24","ＩＨＩ","7013 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/19","買建","200","4168","4135.2","833600","827040","--","--","--","--","191","3","--","--","--","191","2026/02/26","-6751"
"2026/02/24","ＮＥＸＴ　ＦＵＮＤＳ　金価格連動型上場投信","1328 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/20","買建","50","18500","19208","925000","960400","--","--","--","--","141","2","--","--","--","141","2026/02/26","+35259"
"2026/02/24","ＮＥＸＴ　ＦＵＮＤＳ　金価格連動型上場投信","1328 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/20","買建","10","18500","19207","185000","192070","--","--","--","--","28","2","--","--","--","28","2026/02/26","+7042"
"2026/02/25","テクノ菱和","1965 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/24","買建","100","7279","7204","727900","720400","--","--","--","--","111","2","--","--","--","111","2026/02/27","-7611"
"2026/02/25","テクノ菱和","1965 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/16","買建","100","8069","7203","806900","720300","--","--","--","--","618","10","--","--","--","618","2026/02/27","-87218"
"2026/02/25","日東紡績","3110 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/02/25","買建","100","27478","27346","2747800","2734600","--","--","--","--","210","1","--","--","--","210","2026/02/27","-13410"
"2026/02/25","富士電機","6504 ","東証","信用返済売","無期限","特定","申告","PTS","2026/02/19","買建","100","12026.5","13375","1202650","1337500","--","--","--","--","369","4","--","--","--","369","2026/02/27","+134481"
"2026/02/25","ＨＯＹＡ","7741 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/24","買建","100","29085","29190.2","2908500","2919020","--","--","--","--","446","2","--","--","--","446","2026/02/27","+10074"
"2026/02/26","新日本空調","1952 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/02/24","買建","100","4028.5","4042.5","402850","404250","--","--","--","--","154","5","--","--","--","154","2026/03/02","+1246"
"2026/02/26","新日本空調","1952 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/24","買建","100","4015","4042","401500","404200","--","--","--","--","154","5","--","--","--","154","2026/03/02","+2546"
"2026/02/26","新日本空調","1952 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/02/24","買建","100","4029.5","4042.5","402950","404250","--","--","--","--","154","5","--","--","--","154","2026/03/02","+1146"
"2026/02/26","伊藤忠食品","2692 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/12","買建","100","12040","13162","1204000","1316200","--","--","--","--","1,385","15","--","--","--","1,385","2026/03/02","+110815"
"2026/02/26","住友金属鉱山","5713 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/18","買建","100","9784","11291","978400","1129100","--","--","--","--","825","11","--","--","--","825","2026/03/02","+149875"
"2026/02/26","住友電気工業","5802 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/25","買建","100","10715","10235.5","1071500","1023550","--","--","--","--","328","4","--","--","--","328","2026/03/02","-48278"
"2026/02/26","岡野バルブ製造","6492 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/02/20","買建","100","11000","9656","1100000","965600","--","--","--","--","506","6","--","--","--","506","2026/03/02","-134906"
"2026/02/26","三菱電機","6503 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/24","買建","200","5922.8","5892.6","1184560","1178520","--","--","--","--","454","5","--","--","--","454","2026/03/02","-6494"
"2026/02/26","ファナック","6954 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/17","買建","200","6484","6991.2","1296800","1398240","--","--","--","--","1,193","12","--","--","--","1,193","2026/03/02","+100247"
"2026/02/26","マニー","7730 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/25","買建","100","1666.7","1639.9","166670","163990","--","--","--","--","51","4","--","--","2","53","2026/03/02","-2733"
"2026/02/26","マニー","7730 ","PTS（J）","信用返済売","無期限","特定","申告","東証","2026/02/25","買建","100","1668","1639.6","166800","163960","--","--","--","--","51","4","--","--","2","53","2026/03/02","-2893"
"2026/02/26","マニー","7730 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/25","買建","100","1667.9","1639.8","166790","163980","--","--","--","--","51","4","--","--","2","53","2026/03/02","-2863"
"2026/02/27","ラサ工業","4022 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/20","買建","100","9818","9940","981800","994000","--","--","--","--","527","7","--","--","--","527","2026/03/03","+11673"
"2026/02/27","関東電化工業","4047 ","東証","信用返済売","無期限","特定","申告","東証","2026/02/24","買建","300","1779","1767","533700","530100","--","--","--","--","245","6","--","--","--","245","2026/03/03","-3845"
"2026/02/27","関東電化工業","4047 ","東証","信用返済売","無期限","特定","申告","PTS","2026/02/24","買建","100","1779","1767","177900","176700","--","--","--","--","81","6","--","--","--","81","2026/03/03","-1281"
"2026/02/27","関東電化工業","4047 ","東証","信用返済売","無期限","特定","申告","東証","2026/02/24","買建","100","1779","1768","177900","176800","--","--","--","--","81","6","--","--","--","81","2026/03/03","-1181"
"2026/02/27","関東電化工業","4047 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/24","買建","100","1779","1768","177900","176800","--","--","--","--","81","6","--","--","--","81","2026/03/03","-1181"
"2026/02/27","東邦チタニウム","5727 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/13","買建","300","1951.3","2745.4","585390","823620","--","--","--","--","673","15","--","--","--","673","2026/03/03","+237557"
"2026/02/27","東邦チタニウム","5727 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/13","買建","100","1951.6","2745.4","195160","274540","--","--","--","--","224","15","--","--","--","224","2026/03/03","+79156"
"2026/02/27","東邦チタニウム","5727 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/13","買建","100","1951.4","2745.4","195140","274540","--","--","--","--","224","15","--","--","--","224","2026/03/03","+79176"
"2026/03/02","Ｋ＆Ｏエナジーグループ","1663 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/03/02","買建","200","5516","5431","1103200","1086200","--","--","--","--","84","1","--","--","--","84","2026/03/04","-17084"
"2026/03/02","ピーエス・コンストラクション","1871 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/26","買建","100","3511.5","3336.5","351150","333650","--","--","--","--","80","3","--","--","--","80","2026/03/04","-17580"
"2026/03/02","ピーエス・コンストラクション","1871 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/26","買建","100","3512","3337","351200","333700","--","--","--","--","80","3","--","--","--","80","2026/03/04","-17580"
"2026/03/02","ピーエス・コンストラクション","1871 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/26","買建","100","3511.5","3337","351150","333700","--","--","--","--","80","3","--","--","--","80","2026/03/04","-17530"
"2026/03/02","五洋建設","1893 ","東証","信用返済売","無期限","特定","申告","東証","2026/02/26","買建","100","2079.5","2042.5","207950","204250","--","--","--","--","47","3","--","--","--","47","2026/03/04","-3747"
"2026/03/02","五洋建設","1893 ","東証","信用返済売","無期限","特定","申告","PTS","2026/02/26","買建","100","2079.5","2042.5","207950","204250","--","--","--","--","47","3","--","--","--","47","2026/03/04","-3747"
"2026/03/02","五洋建設","1893 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/02/26","買建","100","2079.5","2042.5","207950","204250","--","--","--","--","47","3","--","--","--","47","2026/03/04","-3747"
"2026/03/02","五洋建設","1893 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/26","買建","100","2079.5","2042.6","207950","204260","--","--","--","--","47","3","--","--","--","47","2026/03/04","-3737"
"2026/03/02","五洋建設","1893 ","PTS（O）","信用返済売","無期限","特定","申告","東証","2026/02/26","買建","100","2079.5","2042.6","207950","204260","--","--","--","--","47","3","--","--","--","47","2026/03/04","-3737"
"2026/03/02","弘電社","1948 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/26","買建","100","6860","6731","686000","673100","--","--","--","--","157","3","--","--","--","157","2026/03/04","-13057"
"2026/03/02","弘電社","1948 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/26","買建","100","6859","6732","685900","673200","--","--","--","--","157","3","--","--","--","157","2026/03/04","-12857"
"2026/03/02","ユニチカ","3103 ","PTS（X）","信用返済売","無期限","特定","申告","東証","2026/02/27","買建","100","1995","2028","199500","202800","--","--","--","--","30","2","--","--","--","30","2026/03/04","+3270"
"2026/03/02","ユニチカ","3103 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/03/02","買建","100","2158.9","2028","215890","202800","--","--","--","--","16","1","--","--","--","16","2026/03/04","-13106"
"2026/03/02","ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ","3993 ","PTS（O）","信用返済売","無期限","特定","申告","PTS","2026/02/26","買建","100","3192.5","3270","319250","327000","--","--","--","--","73","3","--","--","--","73","2026/03/04","+7677"
"2026/03/02","ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ","3993 ","東証","信用返済売","無期限","特定","申告","PTS","2026/02/26","買建","100","3193.5","3270","319350","327000","--","--","--","--","73","3","--","--","--","73","2026/03/04","+7577"
"2026/03/02","ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ","3993 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/26","買建","100","3193","3270","319300","327000","--","--","--","--","73","3","--","--","--","73","2026/03/04","+7627"
"2026/03/02","ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ","3993 ","PTS（X）","信用返済売","無期限","特定","申告","PTS","2026/02/26","買建","100","3192.5","3270.5","319250","327050","--","--","--","--","73","3","--","--","--","73","2026/03/04","+7727"
